"Plot Title: 1140-3-1_SW1_LVL_10744837"
"#","Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 10744837, SEN S/N: 10744837, LBL: psi)","Temp, °F (LGR S/N: 10744837, SEN S/N: 10744837, LBL: F)","Coupler Detached (LGR S/N: 10744837)","Coupler Attached (LGR S/N: 10744837)","Host Connected (LGR S/N: 10744837)","Stopped (LGR S/N: 10744837)","End Of File (LGR S/N: 10744837)"
2854,04/09/25 06:00:00 AM,14.7747,28.969,,,,,
2855,04/09/25 06:15:00 AM,14.7801,28.762,,,,,
2856,04/09/25 06:30:00 AM,14.7854,28.555,,,,,
2857,04/09/25 06:45:00 AM,14.7870,28.555,,,,,
2858,04/09/25 07:00:00 AM,14.7905,28.762,,,,,
2859,04/09/25 07:15:00 AM,14.7892,29.379,,,,,
2860,04/09/25 07:30:00 AM,14.7973,30.198,,,,,
2861,04/09/25 07:45:00 AM,14.7981,31.012,,,,,
2862,04/09/25 08:00:00 AM,14.8023,32.018,,,,,
2863,04/09/25 08:15:00 AM,14.8050,33.013,,,,,
2864,04/09/25 08:30:00 AM,14.8056,37.488,,,,,
2865,04/09/25 08:45:00 AM,14.8053,44.742,,,,,
2866,04/09/25 09:00:00 AM,14.8056,49.404,,,,,
2867,04/09/25 09:15:00 AM,14.8056,52.925,,,,,
2868,04/09/25 09:30:00 AM,14.8069,55.364,,,,,
2869,04/09/25 09:45:00 AM,14.8072,56.404,,,,,
2870,04/09/25 10:00:00 AM,14.8010,54.842,,,,,
2871,04/09/25 10:15:00 AM,14.8028,50.995,,,,,
2872,04/09/25 10:30:00 AM,14.7999,51.523,,,,,
2873,04/09/25 10:45:00 AM,14.8010,51.346,,,,,
2874,04/09/25 11:00:00 AM,14.8030,51.523,,,,,
2875,04/09/25 11:15:00 AM,14.7991,52.750,,,,,
2876,04/09/25 11:30:00 AM,14.8005,51.699,,,,,
2877,04/09/25 11:45:00 AM,14.7953,53.973,,,,,
2878,04/09/25 12:00:00 PM,14.7950,57.785,,,,,
2879,04/09/25 12:15:00 PM,14.7917,61.569,,,,,
2880,04/09/25 12:30:00 PM,14.7962,63.968,,,,,
2881,04/09/25 12:45:00 PM,14.7947,66.366,,,,,
2882,04/09/25 01:00:00 PM,14.7944,67.221,,,,,
2883,04/09/25 01:15:00 PM,14.7849,67.050,,,,,
2884,04/09/25 01:30:00 PM,14.7846,67.906,,,,,
2885,04/09/25 01:45:00 PM,14.7833,68.421,,,,,
2886,04/09/25 02:00:00 PM,14.7809,69.107,,,,,
2887,04/09/25 02:15:00 PM,14.7811,69.622,,,,,
2888,04/09/25 02:30:00 PM,14.7764,69.107,,,,,
2889,04/09/25 02:45:00 PM,14.7780,67.221,,,,,
2890,04/09/25 03:00:00 PM,14.7719,66.708,,,,,
2891,04/09/25 03:15:00 PM,14.7666,63.111,,,,,
2892,04/09/25 03:30:00 PM,14.7669,61.741,,,,,
2893,04/09/25 03:45:00 PM,14.7672,60.368,,,,,
2894,04/09/25 04:00:00 PM,14.7612,57.958,,,,,
2895,04/09/25 04:15:00 PM,14.7640,59.337,,,,,
2896,04/09/25 04:30:00 PM,14.7648,58.647,,,,,
2897,04/09/25 04:45:00 PM,14.7615,56.577,,,,,
2898,04/09/25 05:00:00 PM,14.7603,55.711,,,,,
2899,04/09/25 05:15:00 PM,14.7598,55.017,,,,,
2900,04/09/25 05:30:00 PM,14.7659,55.537,,,,,
2901,04/09/25 05:45:00 PM,14.7648,55.189,,,,,
2902,04/09/25 06:00:00 PM,14.7676,54.147,,,,,
2903,04/09/25 06:15:00 PM,14.7679,52.225,,,,,
2904,04/09/25 06:30:00 PM,14.7641,50.466,,,,,
2905,04/09/25 06:45:00 PM,14.7669,48.871,,,,,
2906,04/09/25 07:00:00 PM,14.7657,47.446,,,,,
2907,04/09/25 07:15:00 PM,14.7695,46.188,,,,,
2908,04/09/25 07:30:00 PM,14.7677,45.104,,,,,
2909,04/09/25 07:45:00 PM,14.7721,44.013,,,,,
2910,04/09/25 08:00:00 PM,14.7731,43.831,,,,,
2911,04/09/25 08:15:00 PM,14.7754,43.648,,,,,
2912,04/09/25 08:30:00 PM,14.7799,43.648,,,,,
2913,04/09/25 08:45:00 PM,14.7809,43.466,,,,,
2914,04/09/25 09:00:00 PM,14.7857,43.099,,,,,
2915,04/09/25 09:15:00 PM,14.7898,42.915,,,,,
2916,04/09/25 09:30:00 PM,14.7921,42.732,,,,,
2917,04/09/25 09:45:00 PM,14.7946,42.548,,,,,
2918,04/09/25 10:00:00 PM,14.7950,42.179,,,,,
2919,04/09/25 10:15:00 PM,14.7965,41.625,,,,,
2920,04/09/25 10:30:00 PM,14.7954,41.254,,,,,
2921,04/09/25 10:45:00 PM,14.7928,40.881,,,,,
2922,04/09/25 11:00:00 PM,14.7953,40.696,,,,,
2923,04/09/25 11:15:00 PM,14.7957,40.321,,,,,
2924,04/09/25 11:30:00 PM,14.7986,39.760,,,,,
2925,04/09/25 11:45:00 PM,14.7989,39.384,,,,,
2926,04/10/25 12:00:00 AM,14.7999,39.196,,,,,
2927,04/10/25 12:15:00 AM,14.8053,39.007,,,,,
2928,04/10/25 12:30:00 AM,14.8069,39.007,,,,,
2929,04/10/25 12:45:00 AM,14.8127,39.007,,,,,
2930,04/10/25 01:00:00 AM,14.8108,39.384,,,,,
2931,04/10/25 01:15:00 AM,14.8110,39.947,,,,,
2932,04/10/25 01:30:00 AM,14.8091,40.321,,,,,
2933,04/10/25 01:45:00 AM,14.8115,40.696,,,,,
2934,04/10/25 02:00:00 AM,14.8082,41.067,,,,,
2935,04/10/25 02:15:00 AM,14.8043,41.254,,,,,
2936,04/10/25 02:30:00 AM,14.8033,41.439,,,,,
2937,04/10/25 02:45:00 AM,14.8078,41.439,,,,,
2938,04/10/25 03:00:00 AM,14.8053,41.625,,,,,
2939,04/10/25 03:15:00 AM,14.8059,41.810,,,,,
2940,04/10/25 03:30:00 AM,14.8034,41.994,,,,,
2941,04/10/25 03:45:00 AM,14.8020,41.994,,,,,
2942,04/10/25 04:00:00 AM,14.8014,41.810,,,,,
2943,04/10/25 04:15:00 AM,14.7999,41.810,,,,,
2944,04/10/25 04:30:00 AM,14.8010,41.625,,,,,
2945,04/10/25 04:45:00 AM,14.8024,41.625,,,,,
2946,04/10/25 05:00:00 AM,14.8028,41.810,,,,,
2947,04/10/25 05:15:00 AM,14.8049,41.994,,,,,
2948,04/10/25 05:30:00 AM,14.8024,42.179,,,,,
2949,04/10/25 05:45:00 AM,14.8040,42.179,,,,,
2950,04/10/25 06:00:00 AM,14.8024,42.179,,,,,
2951,04/10/25 06:15:00 AM,14.8060,42.363,,,,,
2952,04/10/25 06:30:00 AM,14.8079,42.548,,,,,
2953,04/10/25 06:45:00 AM,14.8095,42.548,,,,,
2954,04/10/25 07:00:00 AM,14.8085,42.732,,,,,
2955,04/10/25 07:15:00 AM,14.8120,42.915,,,,,
2956,04/10/25 07:30:00 AM,14.8146,43.282,,,,,
2957,04/10/25 07:45:00 AM,14.8142,43.648,,,,,
2958,04/10/25 08:00:00 AM,14.8142,44.195,,,,,
2959,04/10/25 08:15:00 AM,14.8159,45.286,,,,,
2960,04/10/25 08:30:00 AM,14.8166,47.088,,,,,
2961,04/10/25 08:45:00 AM,14.8144,49.404,,,,,
2962,04/10/25 09:00:00 AM,14.8153,54.669,,,,,
2963,04/10/25 09:15:00 AM,14.8124,58.647,,,,,
2964,04/10/25 09:30:00 AM,14.8139,61.054,,,,,
2965,04/10/25 09:45:00 AM,14.8144,63.626,,,,,
2966,04/10/25 10:00:00 AM,14.8124,63.455,,,,,
2967,04/10/25 10:15:00 AM,14.8078,60.024,,,,,
2968,04/10/25 10:30:00 AM,14.8092,60.024,,,,,
2969,04/10/25 10:45:00 AM,14.8092,60.024,,,,,
2970,04/10/25 11:00:00 AM,14.8036,59.164,,,,,
2971,04/10/25 11:15:00 AM,14.7985,58.476,,,,,
2972,04/10/25 11:30:00 AM,14.8020,58.131,,,,,
2973,04/10/25 11:45:00 AM,14.7994,57.268,,,,,
2974,04/10/25 12:00:00 PM,14.8001,58.476,,,,,
2975,04/10/25 12:15:00 PM,14.7972,58.993,,,,,
2976,04/10/25 12:30:00 PM,14.7917,58.647,,,,,
2977,04/10/25 12:45:00 PM,14.7899,57.096,,,,,
2978,04/10/25 01:00:00 PM,14.7849,56.404,,,,,
2979,04/10/25 01:15:00 PM,14.7843,56.230,,,,,
2980,04/10/25 01:30:00 PM,14.7867,56.577,,,,,
2981,04/10/25 01:45:00 PM,14.7814,56.750,,,,,
2982,04/10/25 02:00:00 PM,14.7828,56.750,,,,,
2983,04/10/25 02:15:00 PM,14.7792,55.537,,,,,
2984,04/10/25 02:30:00 PM,14.7795,54.147,,,,,
2985,04/10/25 02:45:00 PM,14.7808,53.100,,,,,
2986,04/10/25 03:00:00 PM,14.7783,52.750,,,,,
2987,04/10/25 03:15:00 PM,14.7792,52.576,,,,,
2988,04/10/25 03:30:00 PM,14.7759,52.925,,,,,
2989,04/10/25 03:45:00 PM,14.7754,53.274,,,,,
2990,04/10/25 04:00:00 PM,14.7734,53.100,,,,,
2991,04/10/25 04:15:00 PM,14.7724,53.274,,,,,
2992,04/10/25 04:30:00 PM,14.7724,52.750,,,,,
2993,04/10/25 04:45:00 PM,14.7688,52.050,,,,,
2994,04/10/25 05:00:00 PM,14.7657,51.523,,,,,
2995,04/10/25 05:15:00 PM,14.7647,51.172,,,,,
2996,04/10/25 05:30:00 PM,14.7588,51.172,,,,,
2997,04/10/25 05:45:00 PM,14.7592,50.819,,,,,
2998,04/10/25 06:00:00 PM,14.7557,50.643,,,,,
2999,04/10/25 06:15:00 PM,14.7566,49.937,,,,,
3000,04/10/25 06:30:00 PM,14.7585,49.050,,,,,
3001,04/10/25 06:45:00 PM,14.7579,48.339,,,,,
3002,04/10/25 07:00:00 PM,14.7534,47.802,,,,,
3003,04/10/25 07:15:00 PM,14.7592,47.266,,,,,
3004,04/10/25 07:30:00 PM,14.7631,46.548,,,,,
3005,04/10/25 07:45:00 PM,14.7630,46.008,,,,,
3006,04/10/25 08:00:00 PM,14.7605,45.648,,,,,
3007,04/10/25 08:15:00 PM,14.7609,45.286,,,,,
3008,04/10/25 08:30:00 PM,14.7599,44.922,,,,,
3009,04/10/25 08:45:00 PM,14.7653,44.742,,,,,
3010,04/10/25 09:00:00 PM,14.7647,44.560,,,,,
3011,04/10/25 09:15:00 PM,14.7647,44.560,,,,,
3012,04/10/25 09:30:00 PM,14.7657,44.379,,,,,
3013,04/10/25 09:45:00 PM,14.7657,44.379,,,,,
3014,04/10/25 10:00:00 PM,14.7627,44.379,,,,,
3015,04/10/25 10:15:00 PM,14.7612,44.379,,,,,
3016,04/10/25 10:30:00 PM,14.7548,44.195,,,,,
3017,04/10/25 10:45:00 PM,14.7563,44.195,,,,,
3018,04/10/25 11:00:00 PM,14.7563,44.195,,,,,
3019,04/10/25 11:15:00 PM,14.7528,44.013,,,,,
3020,04/10/25 11:30:00 PM,14.7548,44.195,,,,,
3021,04/10/25 11:45:00 PM,14.7557,44.013,,,,,
3022,04/11/25 12:00:00 AM,14.7522,43.831,,,,,
3023,04/11/25 12:15:00 AM,14.7487,43.648,,,,,
3024,04/11/25 12:30:00 AM,14.7483,43.466,,,,,
3025,04/11/25 12:45:00 AM,14.7432,43.282,,,,,
3026,04/11/25 01:00:00 AM,14.7383,43.099,,,,,
3027,04/11/25 01:15:00 AM,14.7383,43.099,,,,,
3028,04/11/25 01:30:00 AM,14.7338,43.099,,,,,
3029,04/11/25 01:45:00 AM,14.7353,43.099,,,,,
3030,04/11/25 02:00:00 AM,14.7324,43.099,,,,,
3031,04/11/25 02:15:00 AM,14.7279,43.099,,,,,
3032,04/11/25 02:30:00 AM,14.7309,43.099,,,,,
3033,04/11/25 02:45:00 AM,14.7274,42.915,,,,,
3034,04/11/25 03:00:00 AM,14.7223,42.732,,,,,
3035,04/11/25 03:15:00 AM,14.7203,42.548,,,,,
3036,04/11/25 03:30:00 AM,14.7160,42.548,,,,,
3037,04/11/25 03:45:00 AM,14.7174,42.548,,,,,
3038,04/11/25 04:00:00 AM,14.7129,42.548,,,,,
3039,04/11/25 04:15:00 AM,14.7115,42.548,,,,,
3040,04/11/25 04:30:00 AM,14.7120,42.732,,,,,
3041,04/11/25 04:45:00 AM,14.7105,42.732,,,,,
3042,04/11/25 05:00:00 AM,14.7135,42.732,,,,,
3043,04/11/25 05:15:00 AM,14.7120,42.732,,,,,
3044,04/11/25 05:30:00 AM,14.7076,42.732,,,,,
3045,04/11/25 05:45:00 AM,14.7076,42.732,,,,,
3046,04/11/25 06:00:00 AM,14.7016,42.732,,,,,
3047,04/11/25 06:15:00 AM,14.7016,42.732,,,,,
3048,04/11/25 06:30:00 AM,14.7051,42.915,,,,,
3049,04/11/25 06:45:00 AM,14.7110,42.915,,,,,
3050,04/11/25 07:00:00 AM,14.7131,43.099,,,,,
3051,04/11/25 07:15:00 AM,14.7091,43.282,,,,,
3052,04/11/25 07:30:00 AM,14.7091,43.282,,,,,
3053,04/11/25 07:45:00 AM,14.7155,43.466,,,,,
3054,04/11/25 08:00:00 AM,14.7131,43.648,,,,,
3055,04/11/25 08:15:00 AM,14.7136,43.831,,,,,
3056,04/11/25 08:30:00 AM,14.7147,44.195,,,,,
3057,04/11/25 08:45:00 AM,14.7173,44.560,,,,,
3058,04/11/25 09:00:00 AM,14.7142,44.560,,,,,
3059,04/11/25 09:15:00 AM,14.7113,45.104,,,,,
3060,04/11/25 09:30:00 AM,14.7120,46.369,,,,,
3061,04/11/25 09:45:00 AM,14.7136,46.908,,,,,
3062,04/11/25 10:00:00 AM,14.7136,46.908,,,,,
3063,04/11/25 10:15:00 AM,14.7165,46.908,,,,,
3064,04/11/25 10:30:00 AM,14.7116,46.728,,,,,
3065,04/11/25 10:45:00 AM,14.7145,46.728,,,,,
3066,04/11/25 11:00:00 AM,14.7160,46.728,,,,,
3067,04/11/25 11:15:00 AM,14.7136,46.908,,,,,
3068,04/11/25 11:30:00 AM,14.7112,47.088,,,,,
3069,04/11/25 11:45:00 AM,14.7091,47.446,,,,,
3070,04/11/25 12:00:00 PM,14.7077,47.446,,,,,
3071,04/11/25 12:15:00 PM,14.7067,47.624,,,,,
3072,04/11/25 12:30:00 PM,14.7067,47.624,,,,,
3073,04/11/25 12:45:00 PM,14.7023,47.624,,,,,
3074,04/11/25 01:00:00 PM,14.7028,47.802,,,,,
3075,04/11/25 01:15:00 PM,14.7003,47.982,,,,,
3076,04/11/25 01:30:00 PM,14.7019,47.982,,,,,
3077,04/11/25 01:45:00 PM,14.7003,47.982,,,,,
3078,04/11/25 02:00:00 PM,14.6964,48.160,,,,,
3079,04/11/25 02:15:00 PM,14.6925,48.339,,,,,
3080,04/11/25 02:30:00 PM,14.6886,48.517,,,,,
3081,04/11/25 02:45:00 PM,14.6871,48.517,,,,,
3082,04/11/25 03:00:00 PM,14.6826,48.517,,,,,
3083,04/11/25 03:15:00 PM,14.6787,48.695,,,,,
3084,04/11/25 03:30:00 PM,14.6801,48.695,,,,,
3085,04/11/25 03:45:00 PM,14.6767,49.050,,,,,
3086,04/11/25 04:00:00 PM,14.6738,49.050,,,,,
3087,04/11/25 04:15:00 PM,14.6688,48.871,,,,,
3088,04/11/25 04:30:00 PM,14.6713,48.695,,,,,
3089,04/11/25 04:45:00 PM,14.6668,48.695,,,,,
3090,04/11/25 05:00:00 PM,14.6619,48.517,,,,,
3091,04/11/25 05:15:00 PM,14.6627,48.339,,,,,
3092,04/11/25 05:30:00 PM,14.6627,47.802,,,,,
3093,04/11/25 05:45:00 PM,14.6642,47.802,,,,,
3094,04/11/25 06:00:00 PM,14.6601,47.446,,,,,
3095,04/11/25 06:15:00 PM,14.6636,47.088,,,,,
3096,04/11/25 06:30:00 PM,14.6616,46.369,,,,,
3097,04/11/25 06:45:00 PM,14.6575,46.008,,,,,
3098,04/11/25 07:00:00 PM,14.6506,45.648,,,,,
3099,04/11/25 07:15:00 PM,14.6524,45.286,,,,,
3100,04/11/25 07:30:00 PM,14.6461,45.104,,,,,
3101,04/11/25 07:45:00 PM,14.6475,45.104,,,,,
3102,04/11/25 08:00:00 PM,14.6490,45.104,,,,,
3103,04/11/25 08:15:00 PM,14.6524,45.286,,,,,
3104,04/11/25 08:30:00 PM,14.6524,45.286,,,,,
3105,04/11/25 08:45:00 PM,14.6520,45.104,,,,,
3106,04/11/25 09:00:00 PM,14.6520,45.104,,,,,
3107,04/11/25 09:15:00 PM,14.6545,44.922,,,,,
3108,04/11/25 09:30:00 PM,14.6514,44.922,,,,,
3109,04/11/25 09:45:00 PM,14.6533,44.560,,,,,
3110,04/11/25 10:00:00 PM,14.6455,44.379,,,,,
3111,04/11/25 10:15:00 PM,14.6420,44.195,,,,,
3112,04/11/25 10:30:00 PM,14.6429,44.013,,,,,
3113,04/11/25 10:45:00 PM,14.6379,43.831,,,,,
3114,04/11/25 11:00:00 PM,14.6424,43.831,,,,,
3115,04/11/25 11:15:00 PM,14.6384,43.466,,,,,
3116,04/11/25 11:30:00 PM,14.6453,43.282,,,,,
3117,04/11/25 11:45:00 PM,14.6458,42.915,,,,,
3118,04/12/25 12:00:00 AM,14.6363,42.732,,,,,
3119,04/12/25 12:15:00 AM,14.6353,42.363,,,,,
3120,04/12/25 12:30:00 AM,14.6318,42.179,,,,,
3121,04/12/25 12:45:00 AM,14.6268,41.994,,,,,
3122,04/12/25 01:00:00 AM,14.6198,41.625,,,,,
3123,04/12/25 01:15:00 AM,14.6149,41.439,,,,,
3124,04/12/25 01:30:00 AM,14.6143,41.254,,,,,
3125,04/12/25 01:45:00 AM,14.6188,41.254,,,,,
3126,04/12/25 02:00:00 AM,14.6143,41.254,,,,,
3127,04/12/25 02:15:00 AM,14.6118,41.439,,,,,
3128,04/12/25 02:30:00 AM,14.6089,41.439,,,,,
3129,04/12/25 02:45:00 AM,14.6118,41.439,,,,,
3130,04/12/25 03:00:00 AM,14.6099,41.254,,,,,
3131,04/12/25 03:15:00 AM,14.6069,41.254,,,,,
3132,04/12/25 03:30:00 AM,14.6094,41.067,,,,,
3133,04/12/25 03:45:00 AM,14.6094,41.067,,,,,
3134,04/12/25 04:00:00 AM,14.6098,40.696,,,,,
3135,04/12/25 04:15:00 AM,14.6123,40.509,,,,,
3136,04/12/25 04:30:00 AM,14.6147,40.321,,,,,
3137,04/12/25 04:45:00 AM,14.6172,40.134,,,,,
3138,04/12/25 05:00:00 AM,14.6181,39.947,,,,,
3139,04/12/25 05:15:00 AM,14.6191,39.760,,,,,
3140,04/12/25 05:30:00 AM,14.6170,39.573,,,,,
3141,04/12/25 05:45:00 AM,14.6165,39.384,,,,,
3142,04/12/25 06:00:00 AM,14.6181,39.384,,,,,
3143,04/12/25 06:15:00 AM,14.6195,39.384,,,,,
3144,04/12/25 06:30:00 AM,14.6165,39.384,,,,,
3145,04/12/25 06:45:00 AM,14.6165,39.384,,,,,
3146,04/12/25 07:00:00 AM,14.6181,39.384,,,,,
3147,04/12/25 07:15:00 AM,14.6195,39.384,,,,,
3148,04/12/25 07:30:00 AM,14.6199,39.573,,,,,
3149,04/12/25 07:45:00 AM,14.6199,39.573,,,,,
3150,04/12/25 08:00:00 AM,14.6191,39.760,,,,,
3151,04/12/25 08:15:00 AM,14.6160,39.760,,,,,
3152,04/12/25 08:30:00 AM,14.6191,39.760,,,,,
3153,04/12/25 08:45:00 AM,14.6201,40.134,,,,,
3154,04/12/25 09:00:00 AM,14.6207,40.321,,,,,
3155,04/12/25 09:15:00 AM,14.6217,40.696,,,,,
3156,04/12/25 09:30:00 AM,14.6202,41.254,,,,,
3157,04/12/25 09:45:00 AM,14.6243,41.625,,,,,
3158,04/12/25 10:00:00 AM,14.6282,41.994,,,,,
3159,04/12/25 10:15:00 AM,14.6318,42.179,,,,,
3160,04/12/25 10:30:00 AM,14.6329,42.548,,,,,
3161,04/12/25 10:45:00 AM,14.6347,42.732,,,,,
3162,04/12/25 11:00:00 AM,14.6359,43.099,,,,,
3163,04/12/25 11:15:00 AM,14.6359,43.099,,,,,
3164,04/12/25 11:30:00 AM,14.6388,43.099,,,,,
3165,04/12/25 11:45:00 AM,14.6389,43.648,,,,,
3166,04/12/25 12:00:00 PM,14.6400,44.013,,,,,
3167,04/12/25 12:15:00 PM,14.6389,44.195,,,,,
3168,04/12/25 12:30:00 PM,14.6379,44.379,,,,,
3169,04/12/25 12:45:00 PM,14.6360,44.742,,,,,
3170,04/12/25 01:00:00 PM,14.6331,45.286,,,,,
3171,04/12/25 01:15:00 PM,14.6343,46.188,,,,,
3172,04/12/25 01:30:00 PM,14.6330,47.802,,,,,
3173,04/12/25 01:45:00 PM,14.6305,48.517,,,,,
3174,04/12/25 02:00:00 PM,14.6302,49.404,,,,,
3175,04/12/25 02:15:00 PM,14.6302,49.937,,,,,
3176,04/12/25 02:30:00 PM,14.6282,49.759,,,,,
3177,04/12/25 02:45:00 PM,14.6278,50.113,,,,,
3178,04/12/25 03:00:00 PM,14.6228,49.937,,,,,
3179,04/12/25 03:15:00 PM,14.6202,48.517,,,,,
3180,04/12/25 03:30:00 PM,14.6194,49.759,,,,,
3181,04/12/25 03:45:00 PM,14.6169,49.404,,,,,
3182,04/12/25 04:00:00 PM,14.6159,49.582,,,,,
3183,04/12/25 04:15:00 PM,14.6192,49.228,,,,,
3184,04/12/25 04:30:00 PM,14.6202,48.517,,,,,
3185,04/12/25 04:45:00 PM,14.6236,47.624,,,,,
3186,04/12/25 05:00:00 PM,14.6214,46.369,,,,,
3187,04/12/25 05:15:00 PM,14.6204,46.008,,,,,
3188,04/12/25 05:30:00 PM,14.6228,45.828,,,,,
3189,04/12/25 05:45:00 PM,14.6263,45.466,,,,,
3190,04/12/25 06:00:00 PM,14.6263,45.466,,,,,
3191,04/12/25 06:15:00 PM,14.6237,45.104,,,,,
3192,04/12/25 06:30:00 PM,14.6233,44.922,,,,,
3193,04/12/25 06:45:00 PM,14.6237,44.560,,,,,
3194,04/12/25 07:00:00 PM,14.6227,44.195,,,,,
3195,04/12/25 07:15:00 PM,14.6231,43.831,,,,,
3196,04/12/25 07:30:00 PM,14.6230,43.282,,,,,
3197,04/12/25 07:45:00 PM,14.6269,43.099,,,,,
3198,04/12/25 08:00:00 PM,14.6308,42.915,,,,,
3199,04/12/25 08:15:00 PM,14.6279,42.915,,,,,
3200,04/12/25 08:30:00 PM,14.6304,42.732,,,,,
3201,04/12/25 08:45:00 PM,14.6304,42.732,,,,,
3202,04/12/25 09:00:00 PM,14.6347,42.732,,,,,
3203,04/12/25 09:15:00 PM,14.6358,42.548,,,,,
3204,04/12/25 09:30:00 PM,14.6372,42.548,,,,,
3205,04/12/25 09:45:00 PM,14.6372,42.548,,,,,
3206,04/12/25 10:00:00 PM,14.6372,42.548,,,,,
3207,04/12/25 10:15:00 PM,14.6323,42.363,,,,,
3208,04/12/25 10:30:00 PM,14.6323,42.363,,,,,
3209,04/12/25 10:45:00 PM,14.6318,42.179,,,,,
3210,04/12/25 11:00:00 PM,14.6318,42.179,,,,,
3211,04/12/25 11:15:00 PM,14.6302,42.179,,,,,
3212,04/12/25 11:30:00 PM,14.6347,42.179,,,,,
3213,04/12/25 11:45:00 PM,14.6353,42.363,,,,,
3214,04/13/25 12:00:00 AM,14.6353,42.363,,,,,
3215,04/13/25 12:15:00 AM,14.6337,42.363,,,,,
3216,04/13/25 12:30:00 AM,14.6368,42.363,,,,,
3217,04/13/25 12:45:00 AM,14.6353,42.363,,,,,
3218,04/13/25 01:00:00 AM,14.6362,42.179,,,,,
3219,04/13/25 01:15:00 AM,14.6333,42.179,,,,,
3220,04/13/25 01:30:00 AM,14.6288,42.179,,,,,
3221,04/13/25 01:45:00 AM,14.6273,42.179,,,,,
3222,04/13/25 02:00:00 AM,14.6218,42.363,,,,,
3223,04/13/25 02:15:00 AM,14.6218,42.363,,,,,
3224,04/13/25 02:30:00 AM,14.6199,42.179,,,,,
3225,04/13/25 02:45:00 AM,14.6169,42.179,,,,,
3226,04/13/25 03:00:00 AM,14.6155,42.179,,,,,
3227,04/13/25 03:15:00 AM,14.6160,42.363,,,,,
3228,04/13/25 03:30:00 AM,14.6144,42.363,,,,,
3229,04/13/25 03:45:00 AM,14.6115,42.363,,,,,
3230,04/13/25 04:00:00 AM,14.6115,42.363,,,,,
3231,04/13/25 04:15:00 AM,14.6120,42.548,,,,,
3232,04/13/25 04:30:00 AM,14.6120,42.548,,,,,
3233,04/13/25 04:45:00 AM,14.6091,42.548,,,,,
3234,04/13/25 05:00:00 AM,14.6111,42.732,,,,,
3235,04/13/25 05:15:00 AM,14.6140,42.732,,,,,
3236,04/13/25 05:30:00 AM,14.6131,42.915,,,,,
3237,04/13/25 05:45:00 AM,14.6166,43.099,,,,,
3238,04/13/25 06:00:00 AM,14.6170,43.282,,,,,
3239,04/13/25 06:15:00 AM,14.6191,43.466,,,,,
3240,04/13/25 06:30:00 AM,14.6191,43.466,,,,,
3241,04/13/25 06:45:00 AM,14.6226,43.648,,,,,
3242,04/13/25 07:00:00 AM,14.6240,43.648,,,,,
3243,04/13/25 07:15:00 AM,14.6281,44.013,,,,,
3244,04/13/25 07:30:00 AM,14.6287,44.195,,,,,
3245,04/13/25 07:45:00 AM,14.6321,44.379,,,,,
3246,04/13/25 08:00:00 AM,14.6321,44.922,,,,,
3247,04/13/25 08:15:00 AM,14.6317,45.286,,,,,
3248,04/13/25 08:30:00 AM,14.6317,45.828,,,,,
3249,04/13/25 08:45:00 AM,14.6329,46.728,,,,,
3250,04/13/25 09:00:00 AM,14.6316,47.802,,,,,
3251,04/13/25 09:15:00 AM,14.6321,49.050,,,,,
3252,04/13/25 09:30:00 AM,14.6298,49.759,,,,,
3253,04/13/25 09:45:00 AM,14.6333,49.937,,,,,
3254,04/13/25 10:00:00 AM,14.6317,49.937,,,,,
3255,04/13/25 10:15:00 AM,14.6368,50.113,,,,,
3256,04/13/25 10:30:00 AM,14.6397,50.113,,,,,
3257,04/13/25 10:45:00 AM,14.6382,50.113,,,,,
3258,04/13/25 11:00:00 AM,14.6382,50.643,,,,,
3259,04/13/25 11:15:00 AM,14.6394,51.523,,,,,
3260,04/13/25 11:30:00 AM,14.6394,52.050,,,,,
3261,04/13/25 11:45:00 AM,14.6385,52.225,,,,,
3262,04/13/25 12:00:00 PM,14.6362,53.449,,,,,
3263,04/13/25 12:15:00 PM,14.6374,55.884,,,,,
3264,04/13/25 12:30:00 PM,14.6368,58.131,,,,,
3265,04/13/25 12:45:00 PM,14.6308,58.647,,,,,
3266,04/13/25 01:00:00 PM,14.6326,57.268,,,,,
3267,04/13/25 01:15:00 PM,14.6281,56.230,,,,,
3268,04/13/25 01:30:00 PM,14.6266,56.750,,,,,
3269,04/13/25 01:45:00 PM,14.6249,58.131,,,,,
3270,04/13/25 02:00:00 PM,14.6230,58.993,,,,,
3271,04/13/25 02:15:00 PM,14.6239,61.741,,,,,
3272,04/13/25 02:30:00 PM,14.6179,64.652,,,,,
3273,04/13/25 02:45:00 PM,14.6184,64.310,,,,,
3274,04/13/25 03:00:00 PM,14.6133,66.022,,,,,
3275,04/13/25 03:15:00 PM,14.6108,63.797,,,,,
3276,04/13/25 03:30:00 PM,14.6078,63.797,,,,,
3277,04/13/25 03:45:00 PM,14.6036,61.912,,,,,
3278,04/13/25 04:00:00 PM,14.6021,61.912,,,,,
3279,04/13/25 04:15:00 PM,14.6062,65.167,,,,,
3280,04/13/25 04:30:00 PM,14.6018,63.797,,,,,
3281,04/13/25 04:45:00 PM,14.6004,63.282,,,,,
3282,04/13/25 05:00:00 PM,14.6004,63.282,,,,,
3283,04/13/25 05:15:00 PM,14.5960,61.398,,,,,
