"","dtime","rainfall_in","gage_uid","gage_event_uid"
"560",2025-07-27 02:30:00,0.02,25,65523
"561",2025-07-27 10:15:00,0.01,25,65524
"562",2025-07-27 15:30:00,0.04,25,65524
"563",2025-07-27 16:45:00,0.2,25,65524
"564",2025-07-31 13:30:00,0.04,25,NA
"565",2025-07-31 13:45:00,0.67,25,NA
"566",2025-07-31 14:00:00,0.29,25,NA
"567",2025-07-31 14:15:00,0.07,25,NA
"568",2025-07-31 15:00:00,0.06,25,NA
"569",2025-07-31 15:15:00,0.01,25,NA
"570",2025-07-31 15:30:00,0.01,25,NA
"571",2025-07-31 15:45:00,0.01,25,NA
"572",2025-07-31 16:00:00,0.03,25,NA
"573",2025-07-31 16:15:00,0.03,25,NA
"574",2025-07-31 16:30:00,0.01,25,NA
"575",2025-07-31 16:45:00,0.01,25,NA
"576",2025-07-31 17:00:00,0.01,25,NA
"577",2025-07-31 17:15:00,0.02,25,NA
"578",2025-07-31 18:00:00,0.01,25,NA
"579",2025-07-31 18:15:00,0.03,25,NA
"580",2025-07-31 18:30:00,0.01,25,NA
"581",2025-07-31 19:00:00,0.01,25,NA
"582",2025-07-31 19:15:00,0.01,25,NA
