"","dtime","rainfall_in","gage_uid","gage_event_uid"
"560",2024-06-26 23:45:00,0.59,17,39469
"561",2024-06-27,0.06,17,39469
"562",2024-06-27 00:15:00,0.01,17,39469
"563",2024-06-27 00:30:00,0.01,17,39469
"564",2024-06-27 01:00:00,0.01,17,39469
"565",2024-06-27 01:15:00,0.01,17,39469
"566",2024-06-27 01:45:00,0.01,17,39469
"567",2024-06-27 02:30:00,0.01,17,39469
"568",2024-06-29 22:15:00,0.02,17,39470
"569",2024-06-29 22:30:00,0.02,17,39470
"570",2024-06-29 22:45:00,0.01,17,39470
"571",2024-06-29 23:00:00,0.01,17,39470
"572",2024-06-29 23:15:00,0.02,17,39470
"573",2024-06-29 23:30:00,0.02,17,39470
"574",2024-06-29 23:45:00,0.05,17,39470
"575",2024-06-30,0.03,17,39470
"576",2024-06-30 00:15:00,0.02,17,39470
"577",2024-06-30 00:30:00,0.03,17,39470
"578",2024-06-30 00:45:00,0.01,17,39470
"579",2024-06-30 01:00:00,0.01,17,39470
"580",2024-06-30 02:00:00,0.01,17,39470
"581",2024-06-30 02:15:00,0.02,17,39470
"582",2024-06-30 02:30:00,0.01,17,39470
"583",2024-06-30 02:45:00,0.02,17,39470
"584",2024-06-30 03:15:00,0.01,17,39470
"585",2024-06-30 03:30:00,0.01,17,39470
"586",2024-06-30 08:30:00,0.01,17,39470
"587",2024-06-30 10:30:00,0.01,17,39470
"588",2024-06-30 16:00:00,0.07,17,39470
"589",2024-06-30 16:15:00,0.19,17,39470
"590",2024-06-30 17:15:00,0.02,17,39470
"591",2024-06-30 17:30:00,0.03,17,39470
"592",2024-07-07 03:45:00,0.07,17,39471
"593",2024-07-07 04:00:00,0.16,17,39471
"594",2024-07-11 00:30:00,0.03,17,39472
"595",2024-07-11 00:45:00,0.09,17,39472
"596",2024-07-11 01:00:00,0.07,17,39472
"597",2024-07-11 01:15:00,0.01,17,39472
"598",2024-07-11 01:30:00,0.06,17,39472
"599",2024-07-11 01:45:00,0.09,17,39472
"600",2024-07-11 02:00:00,0.05,17,39472
"601",2024-07-12 09:00:00,0.01,17,39473
"602",2024-07-12 09:45:00,0.01,17,39473
"603",2024-07-12 11:00:00,0.02,17,39473
"604",2024-07-12 11:30:00,0.01,17,39473
"605",2024-07-12 11:45:00,0.02,17,39473
"606",2024-07-12 12:00:00,0.01,17,39473
"607",2024-07-12 12:15:00,0.01,17,39473
"608",2024-07-12 15:45:00,0.01,17,39473
"609",2024-07-12 18:00:00,0.01,17,39473
"610",2024-07-14 15:15:00,0.24,17,39474
"611",2024-07-14 15:30:00,0.04,17,39474
"612",2024-07-14 15:45:00,0.01,17,39474
"613",2024-07-16 20:00:00,0.29,17,39475
"614",2024-07-16 20:15:00,0.06,17,39475
"615",2024-07-16 20:30:00,0.03,17,39475
"616",2024-07-16 20:45:00,0.01,17,39475
"617",2024-07-16 21:00:00,0.02,17,39475
"618",2024-07-17 20:00:00,0.02,17,39476
"619",2024-07-17 20:15:00,0.23,17,39476
"620",2024-07-17 20:30:00,0.02,17,39476
"621",2024-07-21 18:30:00,0.12,17,39477
"622",2024-07-21 18:45:00,0.05,17,39477
"623",2024-07-21 19:00:00,0.53,17,39477
"624",2024-07-21 19:15:00,0.01,17,39477
"625",2024-07-22 18:30:00,0.01,17,39478
"626",2024-07-22 20:15:00,0.01,17,39478
"627",2024-07-22 22:00:00,0.01,17,39478
"628",2024-07-23 01:00:00,0.01,17,39478
"629",2024-07-23 01:15:00,0.01,17,39478
"630",2024-07-23 01:30:00,0.02,17,39478
"631",2024-07-23 01:45:00,0.02,17,39478
"632",2024-07-23 02:15:00,0.02,17,39478
"633",2024-07-23 02:30:00,0.03,17,39478
"634",2024-07-24 10:30:00,0.02,17,39479
"635",2024-07-24 10:45:00,0.07,17,39479
"636",2024-07-24 11:00:00,0.07,17,39479
"637",2024-07-24 11:15:00,0.12,17,39479
"638",2024-07-24 11:30:00,0.02,17,39479
"639",2024-07-24 11:45:00,0.01,17,39479
"640",2024-07-24 12:15:00,0.04,17,39479
"641",2024-07-24 12:30:00,0.09,17,39479
"642",2024-07-24 12:45:00,0.03,17,39479
"643",2024-07-24 13:15:00,0.2,17,39479
"644",2024-07-24 13:30:00,0.24,17,39479
"645",2024-07-24 13:45:00,0.05,17,39479
"646",2024-08-02 16:45:00,0.3,17,39480
"647",2024-08-02 17:00:00,0.46,17,39480
"648",2024-08-02 17:15:00,0.02,17,39480
"649",2024-08-02 22:30:00,0.01,17,39480
"650",2024-08-02 23:30:00,0.01,17,39480
"651",2024-08-02 23:45:00,0.01,17,39480
"652",2024-08-03,0.01,17,39480
"653",2024-08-03 17:45:00,0.03,17,39481
"654",2024-08-03 18:00:00,0.29,17,39481
"655",2024-08-03 18:15:00,0.11,17,39481
"656",2024-08-03 19:00:00,0.01,17,39481
"657",2024-08-03 19:15:00,0.02,17,39481
"658",2024-08-03 20:30:00,0.01,17,39481
"659",2024-08-03 20:45:00,0.02,17,39481
"660",2024-08-03 21:00:00,0.01,17,39481
"661",2024-08-03 21:15:00,0.03,17,39481
"662",2024-08-04 09:15:00,0.01,17,39482
"663",2024-08-04 15:00:00,0.07,17,39482
"664",2024-08-04 15:15:00,0.03,17,39482
"665",2024-08-06 19:00:00,0.18,17,39483
"666",2024-08-06 19:15:00,0.01,17,39483
"667",2024-08-06 19:30:00,0.1,17,39483
"668",2024-08-06 19:45:00,0.08,17,39483
"669",2024-08-06 20:00:00,0.09,17,39483
"670",2024-08-06 20:15:00,0.16,17,39483
"671",2024-08-06 20:30:00,0.15,17,39483
"672",2024-08-06 20:45:00,0.21,17,39483
"673",2024-08-06 21:00:00,0.21,17,39483
"674",2024-08-06 21:15:00,0.25,17,39483
"675",2024-08-06 21:30:00,0.03,17,39483
"676",2024-08-06 21:45:00,0.04,17,39483
"677",2024-08-06 22:00:00,0.04,17,39483
"678",2024-08-06 22:15:00,0.02,17,39483
"679",2024-08-06 22:30:00,0.01,17,39483
"680",2024-08-06 22:45:00,0.02,17,39483
"681",2024-08-06 23:15:00,0.01,17,39483
"682",2024-08-06 23:45:00,0.01,17,39483
"683",2024-08-07 00:15:00,0.01,17,39483
"684",2024-08-07 00:30:00,0.02,17,39483
"685",2024-08-07 00:45:00,0.01,17,39483
"686",2024-08-07 01:00:00,0.06,17,39483
"687",2024-08-07 01:15:00,0.03,17,39483
"688",2024-08-07 01:30:00,0.01,17,39483
"689",2024-08-07 01:45:00,0.02,17,39483
"690",2024-08-07 02:00:00,0.01,17,39483
"691",2024-08-07 20:00:00,0.01,17,39484
"692",2024-08-08 01:15:00,0.01,17,39484
"693",2024-08-08 05:15:00,0.01,17,39484
"694",2024-08-08 05:30:00,0.04,17,39484
"695",2024-08-08 05:45:00,0.02,17,39484
"696",2024-08-08 06:00:00,0.01,17,39484
"697",2024-08-08 10:15:00,0.05,17,39484
"698",2024-08-08 10:30:00,0.06,17,39484
"699",2024-08-08 10:45:00,0.01,17,39484
"700",2024-08-08 13:45:00,0.01,17,39484
"701",2024-08-08 14:15:00,0.01,17,39484
"702",2024-08-08 14:45:00,0.05,17,39484
"703",2024-08-08 15:15:00,0.02,17,39484
"704",2024-08-08 15:30:00,0.17,17,39484
"705",2024-08-08 15:45:00,0.13,17,39484
"706",2024-08-08 16:00:00,0.1,17,39484
"707",2024-08-08 16:15:00,0.08,17,39484
"708",2024-08-08 16:30:00,0.14,17,39484
"709",2024-08-08 16:45:00,0.11,17,39484
"710",2024-08-08 17:00:00,0.03,17,39484
"711",2024-08-08 17:45:00,0.1,17,39484
"712",2024-08-08 18:00:00,0.21,17,39484
"713",2024-08-08 18:30:00,0.07,17,39484
"714",2024-08-08 18:45:00,0.01,17,39484
"715",2024-08-08 19:00:00,0.01,17,39484
"716",2024-08-08 19:15:00,0.01,17,39484
"717",2024-08-08 19:30:00,0.03,17,39484
"718",2024-08-08 19:45:00,0.04,17,39484
"719",2024-08-08 20:00:00,0.02,17,39484
"720",2024-08-09 00:15:00,0.01,17,39484
"721",2024-08-09 00:30:00,0.01,17,39484
"722",2024-08-09 00:45:00,0.01,17,39484
"723",2024-08-09 05:00:00,0.01,17,39484
"724",2024-08-09 15:45:00,0.24,17,39485
"725",2024-08-09 16:00:00,0.06,17,39485
"726",2024-08-09 16:15:00,0.04,17,39485
"727",2024-08-09 16:30:00,0.01,17,39485
"728",2024-08-09 16:45:00,0.09,17,39485
"729",2024-08-09 18:00:00,0.01,17,39485
"730",2024-08-17 09:15:00,0.01,17,NA
"731",2024-08-17 09:45:00,0.02,17,NA
"732",2024-08-17 10:30:00,0.01,17,NA
"733",2024-08-18 00:30:00,0.06,17,39486
"734",2024-08-18 00:45:00,0.07,17,39486
"735",2024-08-18 01:00:00,0.07,17,39486
"736",2024-08-18 01:15:00,0.13,17,39486
"737",2024-08-18 01:30:00,0.01,17,39486
"738",2024-08-18 02:15:00,0.02,17,39486
"739",2024-08-18 02:30:00,0.01,17,39486
"740",2024-08-18 06:30:00,0.01,17,39486
"741",2024-08-18 06:45:00,0.01,17,39486
"742",2024-08-18 16:30:00,0.02,17,NA
"743",2024-08-30 00:45:00,0.02,17,39487
"744",2024-08-30 01:00:00,0.33,17,39487
"745",2024-08-30 01:15:00,0.02,17,39487
"746",2024-09-01 23:30:00,0.01,17,NA
"747",2024-09-07 13:45:00,0.07,17,39488
"748",2024-09-07 14:00:00,0.15,17,39488
"749",2024-09-18 05:00:00,0.01,17,NA
"750",2024-09-23 15:00:00,0.03,17,NA
"751",2024-09-25 08:15:00,0.01,17,NA
"752",2024-09-25 13:00:00,0.01,17,NA
"753",2024-09-25 14:00:00,0.01,17,NA
"754",2024-09-25 14:15:00,0.01,17,NA
"755",2024-09-25 15:00:00,0.01,17,NA
"756",2024-09-25 15:15:00,0.01,17,NA
"757",2024-09-27 05:00:00,0.01,17,NA
"758",2024-09-27 06:45:00,0.01,17,NA
"759",2024-09-27 07:00:00,0.01,17,NA
"760",2024-09-27 07:15:00,0.01,17,NA
"761",2024-09-27 08:15:00,0.01,17,NA
"762",2024-09-27 11:30:00,0.01,17,NA
"763",2024-09-27 13:45:00,0.01,17,NA
"764",2024-09-27 14:15:00,0.01,17,NA
"765",2024-09-27 15:15:00,0.01,17,NA
"766",2024-09-27 23:15:00,0.01,17,39489
"767",2024-09-27 23:45:00,0.02,17,39489
"768",2024-09-28 00:45:00,0.02,17,39489
"769",2024-09-28 02:00:00,0.01,17,39489
"770",2024-09-28 02:15:00,0.01,17,39489
"771",2024-09-28 02:45:00,0.01,17,39489
"772",2024-09-28 04:00:00,0.01,17,39489
"773",2024-09-28 07:30:00,0.01,17,39489
"774",2024-09-28 10:15:00,0.01,17,39489
"775",2024-09-28 11:30:00,0.01,17,39489
"776",2024-09-28 15:15:00,0.01,17,39489
"777",2024-09-29 16:45:00,0.01,17,NA
"778",2024-11-10 21:45:00,0.02,17,39490
"779",2024-11-10 22:00:00,0.01,17,39490
"780",2024-11-10 22:15:00,0.02,17,39490
"781",2024-11-10 22:30:00,0.01,17,39490
"782",2024-11-10 22:45:00,0.02,17,39490
"783",2024-11-10 23:00:00,0.01,17,39490
"784",2024-11-10 23:15:00,0.01,17,39490
"785",2024-11-11 00:30:00,0.01,17,39490
"786",2024-11-11 01:00:00,0.01,17,39490
"787",2024-11-11 01:45:00,0.03,17,39490
"788",2024-11-11 02:00:00,0.02,17,39490
"789",2024-11-11 02:15:00,0.03,17,39490
"790",2024-11-11 02:45:00,0.01,17,39490
"791",2024-11-11 03:00:00,0.01,17,39490
"792",2024-11-19 22:45:00,0.01,17,NA
"793",2024-11-19 23:00:00,0.03,17,NA
"794",2024-11-19 23:15:00,0.02,17,NA
"795",2024-11-20 23:00:00,0.02,17,39491
"796",2024-11-20 23:15:00,0.01,17,39491
"797",2024-11-20 23:30:00,0.03,17,39491
"798",2024-11-20 23:45:00,0.05,17,39491
"799",2024-11-21,0.29,17,39491
"800",2024-11-21 00:15:00,0.08,17,39491
"801",2024-11-21 00:30:00,0.11,17,39491
"802",2024-11-21 00:45:00,0.02,17,39491
"803",2024-11-21 01:00:00,0.02,17,39491
"804",2024-11-21 01:15:00,0.05,17,39491
"805",2024-11-21 01:30:00,0.03,17,39491
"806",2024-11-21 01:45:00,0.02,17,39491
"807",2024-11-21 02:15:00,0.01,17,39491
"808",2024-11-21 02:45:00,0.02,17,39491
"809",2024-11-21 03:00:00,0.01,17,39491
"810",2024-11-21 03:15:00,0.01,17,39491
"811",2024-11-21 05:00:00,0.01,17,39491
"812",2024-11-21 12:00:00,0.01,17,39492
"813",2024-11-21 12:45:00,0.01,17,39492
"814",2024-11-21 13:00:00,0.02,17,39492
"815",2024-11-21 13:30:00,0.01,17,39492
"816",2024-11-21 13:45:00,0.04,17,39492
"817",2024-11-21 14:00:00,0.02,17,39492
"818",2024-11-21 14:15:00,0.01,17,39492
"819",2024-11-21 14:45:00,0.01,17,39492
"820",2024-11-21 15:00:00,0.01,17,39492
"821",2024-11-22 07:45:00,0.01,17,39493
"822",2024-11-22 10:45:00,0.01,17,39493
"823",2024-11-22 11:15:00,0.01,17,39493
"824",2024-11-22 11:45:00,0.01,17,39493
"825",2024-11-22 12:00:00,0.01,17,39493
"826",2024-11-22 12:15:00,0.01,17,39493
"827",2024-11-22 12:45:00,0.01,17,39493
"828",2024-11-22 13:00:00,0.01,17,39493
"829",2024-11-22 13:15:00,0.01,17,39493
"830",2024-11-22 13:45:00,0.01,17,39493
"831",2024-11-22 14:00:00,0.01,17,39493
"832",2024-11-22 14:15:00,0.01,17,39493
"833",2024-11-22 14:45:00,0.01,17,39493
"834",2024-11-22 15:15:00,0.01,17,39493
"835",2024-11-22 15:30:00,0.01,17,39493
"836",2024-11-22 15:45:00,0.01,17,39493
"837",2024-11-22 16:15:00,0.01,17,39493
"838",2024-11-22 16:30:00,0.01,17,39493
"839",2024-11-22 17:00:00,0.01,17,39493
"840",2024-11-22 17:30:00,0.01,17,39493
"841",2024-11-22 18:00:00,0.01,17,39493
"842",2024-11-22 18:30:00,0.01,17,39493
"843",2024-11-22 19:15:00,0.01,17,39493
"844",2024-11-22 23:00:00,0.01,17,39493
"845",2024-11-22 23:30:00,0.01,17,39493
"846",2024-11-26 07:30:00,0.01,17,39494
"847",2024-11-26 07:45:00,0.05,17,39494
"848",2024-11-26 08:00:00,0.02,17,39494
"849",2024-11-26 08:15:00,0.03,17,39494
"850",2024-11-26 08:30:00,0.02,17,39494
"851",2024-11-26 08:45:00,0.03,17,39494
"852",2024-11-26 09:00:00,0.02,17,39494
"853",2024-11-26 09:15:00,0.01,17,39494
"854",2024-11-28 04:15:00,0.01,17,39495
"855",2024-11-28 04:30:00,0.02,17,39495
"856",2024-11-28 04:45:00,0.01,17,39495
"857",2024-11-28 05:00:00,0.03,17,39495
"858",2024-11-28 05:15:00,0.04,17,39495
"859",2024-11-28 05:30:00,0.03,17,39495
"860",2024-11-28 05:45:00,0.04,17,39495
"861",2024-11-28 06:00:00,0.05,17,39495
"862",2024-11-28 06:15:00,0.06,17,39495
"863",2024-11-28 06:30:00,0.03,17,39495
"864",2024-11-28 06:45:00,0.03,17,39495
"865",2024-11-28 07:00:00,0.03,17,39495
"866",2024-11-28 07:15:00,0.01,17,39495
"867",2024-11-28 07:30:00,0.01,17,39495
"868",2024-11-28 07:45:00,0.02,17,39495
"869",2024-11-28 08:00:00,0.01,17,39495
"870",2024-11-28 08:15:00,0.01,17,39495
"871",2024-11-28 08:30:00,0.04,17,39495
"872",2024-11-28 08:45:00,0.05,17,39495
"873",2024-11-28 09:00:00,0.02,17,39495
"874",2024-11-28 09:15:00,0.01,17,39495
"875",2024-11-28 10:00:00,0.01,17,39495
"876",2024-11-28 10:15:00,0.01,17,39495
"877",2024-11-28 10:30:00,0.02,17,39495
"878",2024-11-28 10:45:00,0.02,17,39495
"879",2024-11-28 11:00:00,0.02,17,39495
"880",2024-11-28 11:15:00,0.04,17,39495
"881",2024-11-28 11:30:00,0.02,17,39495
"882",2024-11-28 11:45:00,0.01,17,39495
"883",2024-11-28 12:00:00,0.01,17,39495
"884",2024-12-04 23:45:00,0.01,17,NA
"885",2024-12-05,0.01,17,NA
"886",2024-12-05 00:15:00,0.02,17,NA
"887",2024-12-05 00:45:00,0.01,17,NA
"888",2024-12-09 12:30:00,0.01,17,NA
"889",2024-12-09 12:45:00,0.01,17,NA
"890",2024-12-09 14:15:00,0.01,17,NA
"891",2024-12-09 15:00:00,0.01,17,NA
"892",2024-12-09 15:30:00,0.01,17,NA
"893",2024-12-10 20:00:00,0.02,17,39496
"894",2024-12-10 20:15:00,0.01,17,39496
"895",2024-12-10 20:30:00,0.01,17,39496
"896",2024-12-10 23:30:00,0.07,17,39496
"897",2024-12-10 23:45:00,0.01,17,39496
"898",2024-12-11 00:15:00,0.01,17,39496
"899",2024-12-11 02:00:00,0.01,17,39496
"900",2024-12-11 03:45:00,0.01,17,39496
"901",2024-12-11 06:30:00,0.01,17,39496
"902",2024-12-11 10:00:00,0.01,17,39496
"903",2024-12-11 10:30:00,0.01,17,39496
"904",2024-12-11 10:45:00,0.01,17,39496
"905",2024-12-11 11:00:00,0.03,17,39496
"906",2024-12-11 11:15:00,0.01,17,39496
"907",2024-12-11 11:30:00,0.03,17,39496
"908",2024-12-11 11:45:00,0.02,17,39496
"909",2024-12-11 12:00:00,0.03,17,39496
"910",2024-12-11 12:15:00,0.03,17,39496
"911",2024-12-11 12:30:00,0.02,17,39496
"912",2024-12-11 12:45:00,0.02,17,39496
"913",2024-12-11 13:00:00,0.01,17,39496
"914",2024-12-11 13:30:00,0.02,17,39496
"915",2024-12-11 13:45:00,0.02,17,39496
"916",2024-12-11 14:00:00,0.02,17,39496
"917",2024-12-11 14:30:00,0.01,17,39496
"918",2024-12-11 15:45:00,0.01,17,39496
"919",2024-12-11 16:15:00,0.01,17,39496
"920",2024-12-11 17:00:00,0.08,17,39496
"921",2024-12-11 17:15:00,0.04,17,39496
"922",2024-12-11 17:30:00,0.05,17,39496
"923",2024-12-11 17:45:00,0.03,17,39496
"924",2024-12-11 18:00:00,0.04,17,39496
"925",2024-12-11 18:15:00,0.06,17,39496
"926",2024-12-11 18:30:00,0.02,17,39496
"927",2024-12-11 18:45:00,0.02,17,39496
"928",2024-12-11 19:00:00,0.02,17,39496
"929",2024-12-11 19:15:00,0.02,17,39496
"930",2024-12-11 19:30:00,0.02,17,39496
"931",2024-12-11 20:00:00,0.01,17,39496
"932",2024-12-11 20:15:00,0.01,17,39496
"933",2024-12-11 21:00:00,0.01,17,39496
"934",2024-12-15 22:15:00,0.01,17,39497
"935",2024-12-15 22:30:00,0.01,17,39497
"936",2024-12-15 22:45:00,0.01,17,39497
"937",2024-12-15 23:00:00,0.02,17,39497
"938",2024-12-15 23:15:00,0.02,17,39497
"939",2024-12-15 23:30:00,0.02,17,39497
"940",2024-12-15 23:45:00,0.01,17,39497
"941",2024-12-16,0.02,17,39497
"942",2024-12-16 00:15:00,0.01,17,39497
"943",2024-12-16 00:30:00,0.01,17,39497
"944",2024-12-16 00:45:00,0.01,17,39497
"945",2024-12-16 01:00:00,0.01,17,39497
"946",2024-12-16 01:30:00,0.02,17,39497
"947",2024-12-16 01:45:00,0.01,17,39497
"948",2024-12-16 02:15:00,0.01,17,39497
"949",2024-12-16 02:30:00,0.01,17,39497
"950",2024-12-16 03:00:00,0.01,17,39497
"951",2024-12-16 03:15:00,0.01,17,39497
"952",2024-12-16 03:30:00,0.04,17,39497
"953",2024-12-16 03:45:00,0.02,17,39497
"954",2024-12-16 04:00:00,0.02,17,39497
"955",2024-12-16 04:15:00,0.06,17,39497
"956",2024-12-16 04:30:00,0.02,17,39497
"957",2024-12-16 04:45:00,0.02,17,39497
"958",2024-12-16 05:00:00,0.04,17,39497
"959",2024-12-16 05:15:00,0.02,17,39497
"960",2024-12-16 05:30:00,0.02,17,39497
"961",2024-12-16 05:45:00,0.03,17,39497
"962",2024-12-16 06:00:00,0.03,17,39497
"963",2024-12-16 06:15:00,0.01,17,39497
"964",2024-12-16 06:30:00,0.01,17,39497
"965",2024-12-16 06:45:00,0.01,17,39497
"966",2024-12-16 07:00:00,0.02,17,39497
"967",2024-12-16 07:15:00,0.02,17,39497
"968",2024-12-16 07:30:00,0.01,17,39497
"969",2024-12-16 07:45:00,0.02,17,39497
"970",2024-12-16 08:00:00,0.02,17,39497
"971",2024-12-16 08:15:00,0.01,17,39497
"972",2024-12-16 08:30:00,0.01,17,39497
"973",2024-12-16 09:00:00,0.01,17,39497
"974",2024-12-16 09:30:00,0.01,17,39497
"975",2024-12-16 11:00:00,0.01,17,39497
"976",2024-12-16 12:15:00,0.01,17,39497
"977",2024-12-16 20:00:00,0.01,17,39498
"978",2024-12-16 21:45:00,0.01,17,39498
"979",2024-12-16 22:00:00,0.03,17,39498
"980",2024-12-16 22:15:00,0.02,17,39498
"981",2024-12-17 00:15:00,0.01,17,39498
"982",2024-12-17 00:30:00,0.01,17,39498
"983",2024-12-17 01:00:00,0.01,17,39498
"984",2024-12-17 01:30:00,0.01,17,39498
"985",2024-12-18 18:45:00,0.01,17,39499
"986",2024-12-18 20:00:00,0.01,17,39499
"987",2024-12-18 21:15:00,0.01,17,39499
"988",2024-12-18 21:30:00,0.01,17,39499
"989",2024-12-18 21:45:00,0.01,17,39499
"990",2024-12-18 22:00:00,0.02,17,39499
"991",2024-12-18 22:15:00,0.02,17,39499
"992",2024-12-18 22:30:00,0.01,17,39499
"993",2024-12-18 22:45:00,0.01,17,39499
"994",2024-12-18 23:00:00,0.01,17,39499
"995",2024-12-18 23:15:00,0.01,17,39499
"996",2024-12-18 23:30:00,0.02,17,39499
"997",2024-12-19,0.01,17,39499
"998",2024-12-19 00:15:00,0.01,17,39499
"999",2024-12-28,0.01,17,39500
"1000",2024-12-28 00:15:00,0.01,17,39500
"1001",2024-12-28 00:30:00,0.02,17,39500
"1002",2024-12-28 00:45:00,0.01,17,39500
"1003",2024-12-28 01:45:00,0.01,17,39500
"1004",2024-12-28 02:15:00,0.02,17,39500
"1005",2024-12-28 02:30:00,0.04,17,39500
"1006",2024-12-28 02:45:00,0.02,17,39500
"1007",2024-12-28 03:00:00,0.01,17,39500
"1008",2024-12-28 03:30:00,0.01,17,39500
"1009",2024-12-28 03:45:00,0.02,17,39500
"1010",2024-12-28 04:15:00,0.02,17,39500
"1011",2024-12-28 04:30:00,0.01,17,39500
"1012",2024-12-28 05:00:00,0.01,17,39500
"1013",2024-12-28 06:00:00,0.01,17,39500
"1014",2024-12-28 06:45:00,0.01,17,39500
"1015",2024-12-28 07:00:00,0.02,17,39500
"1016",2024-12-28 07:15:00,0.02,17,39500
"1017",2024-12-28 07:30:00,0.01,17,39500
"1018",2024-12-28 07:45:00,0.01,17,39500
"1019",2024-12-28 08:15:00,0.01,17,39500
"1020",2024-12-28 08:30:00,0.01,17,39500
"1021",2024-12-28 08:45:00,0.02,17,39500
"1022",2024-12-28 09:00:00,0.01,17,39500
"1023",2024-12-28 09:45:00,0.01,17,39500
"1024",2024-12-28 10:30:00,0.02,17,39500
"1025",2024-12-28 10:45:00,0.01,17,39500
"1026",2024-12-28 11:30:00,0.01,17,39500
"1027",2024-12-28 11:45:00,0.01,17,39500
"1028",2024-12-28 12:15:00,0.01,17,39500
"1029",2024-12-28 12:45:00,0.01,17,39500
"1030",2024-12-28 13:00:00,0.01,17,39500
"1031",2024-12-28 13:30:00,0.01,17,39500
"1032",2024-12-28 13:45:00,0.01,17,39500
"1033",2024-12-28 14:00:00,0.01,17,39500
"1034",2024-12-28 14:30:00,0.01,17,39500
"1035",2024-12-28 15:30:00,0.01,17,39500
"1036",2024-12-28 16:15:00,0.01,17,39500
"1037",2024-12-28 16:30:00,0.01,17,39500
"1038",2024-12-28 16:45:00,0.01,17,39500
"1039",2024-12-28 17:15:00,0.01,17,39500
"1040",2024-12-28 17:30:00,0.01,17,39500
"1041",2024-12-28 18:15:00,0.01,17,39500
"1042",2024-12-28 19:45:00,0.01,17,39500
"1043",2024-12-28 20:15:00,0.01,17,39500
"1044",2024-12-28 21:45:00,0.01,17,39500
"1045",2024-12-28 23:45:00,0.01,17,39500
"1046",2024-12-29,0.01,17,39500
"1047",2024-12-29 01:30:00,0.01,17,39500
"1048",2024-12-29 03:00:00,0.01,17,39500
"1049",2024-12-29 03:15:00,0.02,17,39500
"1050",2024-12-29 03:45:00,0.01,17,39500
"1051",2024-12-29 04:15:00,0.01,17,39500
"1052",2024-12-29 04:30:00,0.01,17,39500
"1053",2024-12-29 04:45:00,0.03,17,39500
"1054",2024-12-29 05:00:00,0.02,17,39500
"1055",2024-12-29 05:15:00,0.01,17,39500
"1056",2024-12-29 05:45:00,0.01,17,39500
"1057",2024-12-29 06:00:00,0.01,17,39500
"1058",2024-12-29 06:15:00,0.01,17,39500
"1059",2024-12-29 22:15:00,0.02,17,39501
"1060",2024-12-29 22:30:00,0.02,17,39501
"1061",2024-12-29 22:45:00,0.02,17,39501
"1062",2024-12-29 23:00:00,0.07,17,39501
"1063",2024-12-29 23:15:00,0.03,17,39501
"1064",2024-12-29 23:45:00,0.03,17,39501
"1065",2024-12-30,0.06,17,39501
"1066",2024-12-30 00:15:00,0.05,17,39501
"1067",2024-12-30 00:30:00,0.01,17,39501
"1068",2024-12-30 00:45:00,0.01,17,39501
"1069",2024-12-30 01:15:00,0.02,17,39501
"1070",2024-12-31 18:45:00,0.05,17,39502
"1071",2024-12-31 19:00:00,0.02,17,39502
"1072",2024-12-31 19:30:00,0.04,17,39502
"1073",2024-12-31 19:45:00,0.05,17,39502
"1074",2024-12-31 20:00:00,0.01,17,39502
"1075",2024-12-31 21:00:00,0.02,17,39502
"1076",2024-12-31 22:45:00,0.01,17,39502
"1077",2025-01-18 12:00:00,0.01,17,NA
"1078",2025-01-18 13:45:00,0.01,17,NA
"1079",2025-01-18 14:15:00,0.01,17,NA
"1080",2025-01-18 14:30:00,0.01,17,NA
"1081",2025-01-31 03:30:00,0.01,17,NA
"1082",2025-01-31 03:45:00,0.01,17,NA
"1083",2025-01-31 04:00:00,0.01,17,NA
"1084",2025-01-31 04:30:00,0.01,17,NA
"1085",2025-01-31 14:45:00,0.01,17,39503
"1086",2025-01-31 15:00:00,0.02,17,39503
"1087",2025-01-31 15:15:00,0.01,17,39503
"1088",2025-01-31 15:30:00,0.02,17,39503
"1089",2025-01-31 15:45:00,0.01,17,39503
"1090",2025-01-31 16:00:00,0.01,17,39503
"1091",2025-01-31 16:15:00,0.02,17,39503
"1092",2025-01-31 16:30:00,0.01,17,39503
"1093",2025-01-31 16:45:00,0.02,17,39503
"1094",2025-01-31 17:00:00,0.01,17,39503
"1095",2025-01-31 17:15:00,0.01,17,39503
"1096",2025-01-31 17:45:00,0.01,17,39503
"1097",2025-01-31 19:00:00,0.01,17,39503
"1098",2025-01-31 19:30:00,0.01,17,39503
"1099",2025-01-31 20:00:00,0.01,17,39503
"1100",2025-01-31 20:30:00,0.01,17,39503
"1101",2025-01-31 21:00:00,0.01,17,39503
"1102",2025-01-31 21:15:00,0.01,17,39503
"1103",2025-01-31 21:30:00,0.03,17,39503
"1104",2025-01-31 21:45:00,0.03,17,39503
"1105",2025-01-31 22:00:00,0.01,17,39503
"1106",2025-01-31 22:30:00,0.01,17,39503
"1107",2025-01-31 22:45:00,0.01,17,39503
"1108",2025-01-31 23:00:00,0.02,17,39503
"1109",2025-01-31 23:30:00,0.02,17,39503
"1110",2025-01-31 23:45:00,0.01,17,39503
"1111",2025-02-01,0.01,17,39503
"1112",2025-02-01 01:45:00,0.01,17,39503
"1113",2025-02-15 14:45:00,0.01,17,39504
"1114",2025-02-15 15:15:00,0.01,17,39504
"1115",2025-02-15 15:30:00,0.01,17,39504
